#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
(20.5251258, -2.7999414, 10.4538520,  0.2562180, -0.5588899,  0.4978005,  0.6117100)    0    0 -15.93777133  1 3.800  -9.04206007
(24.6875146, -9.8244189,  5.4791318, -0.3930203,  0.4779662,  0.1102084, -0.7777772)    0    0  -2.27223984  1 3.880  -0.39849610
(20.5021025, -2.7954755, 10.5856916,  0.2711593, -0.5879839,  0.4808287,  0.5912287)    0    0  -8.33166909  0 4.200  -5.60851399
(12.6550592, -0.5946946,  4.4256964, -0.8212293, -0.0452526, -0.5653919,  0.0621818)    0    0 -92.02331284  1 3.960 -53.61628345
(14.2918619, -3.6341159, -5.7066054,  0.1477720,  0.7082496,  0.1984237, -0.6611913)    0    0 -62.11798990  0 4.200 -41.68419706
(18.3863073,  5.1843134,  2.7521369, -0.3340474, -0.4340186, -0.7734155,  0.3191687)    0    0 -52.76706368  0 4.200 -35.41232262
(11.6459158, -4.7242278,  4.8168207, -0.2237214,  0.4469358, -0.5922101, -0.6320477)    0    0 -101.32698423  1 3.960 -56.84780455
(18.1849373,  2.4334335, -0.6323817, -0.4288830, -0.4672104,  0.7430968,  0.2134973)    0    0 -37.64698159  0 4.200 -25.27094687
(17.1339657, -8.1261975,  1.2332203, -0.5399710, -0.5213657, -0.3428047, -0.5648841)    0    0 -25.63923128  0 4.200 -17.21708135
(10.5411922, -8.8493775,  7.6887985,  0.4864703,  0.6344323,  0.5948878,  0.0833720)    0    0 -70.79374686  0 4.200 -47.50322044
(15.9683117,  2.7012179,  0.0035895, -0.0916700, -0.3909956,  0.9035072,  0.1496457)    0    0 -66.08547552  1 4.120 -44.34527801
(12.7746739, -1.2281776,  6.5103462, -0.5279804,  0.0762659, -0.7491343,  0.3927060)    0    0 -64.65345555  1 4.040 -46.48584334
(24.7366365, -9.5136411,  6.1749988, -0.4123125,  0.5359649,  0.1215266, -0.7266164)    0    0   3.56821871  0 4.200   2.37300574
(12.6557226, -2.6461468,  5.2150706, -0.5793897,  0.2390387, -0.7337575, -0.2622364)    0    0 -86.63421167  1 4.120 -58.12777292
(13.6561046, -7.6260988,  4.8023188, -0.0115487, -0.4746585, -0.2608986, -0.8405343)    0    0 -72.03808331  1 4.120 -48.33782461
(17.3524549,  4.5457465,  6.3222620,  0.8213268,  0.2960682,  0.4818400,  0.0748075)    0    0 -51.89189632  0 4.200 -34.82532839
(20.4629794, -5.2297849,  0.8236945, -0.4194522, -0.6558997,  0.0052400, -0.6275571)    0    0  -4.60365031  0 4.200  -3.10804878
(13.5875167, -1.1486194,  8.8191001, -0.3639510,  0.1338422, -0.7997217,  0.4583353)    0    0 -57.13823926  0 4.200 -38.34416741
(14.2563302, -12.0067682,  7.5892321, -0.2106538,  0.1978715, -0.8060731,  0.5164475)    0    0 -19.31015633  0 4.200 -12.97202985
(18.6811011, -1.6128628,  0.3267633,  0.3481973, -0.4696026,  0.8106289,  0.0333577)    0    0 -37.48874611  0 4.200 -25.16481481
